area_id,gid,gid_rowindex,username,study_id,inv_id,band_id,genders,direct_standardisation,adjusted,observed,expected,lower95,upper95,relative_risk,smoothed_relative_risk,posterior_probability,posterior_probability_upper95,posterior_probability_lower95,residual_relative_risk,residual_rr_lower95,residual_rr_upper95,smoothed_smr,smoothed_smr_lower95,smoothed_smr_upper95
01.008.007500.6,570,0000000570_0000000002,pch,1,1,570,2,0,0,2,,,,,,,,,,,,,,
01.008.007500.6,570,0000000570_0000000003,pch,1,1,570,3,0,0,14,,,,,,,,,,,,,,
01.008.007500.7,571,0000000571_0000000001,pch,1,1,571,1,0,0,24,,,,,,,,,,,,,,
01.008.007500.7,571,0000000571_0000000002,pch,1,1,571,2,0,0,6,,,,,,,,,,,,,,
01.008.007500.7,571,0000000571_0000000003,pch,1,1,571,3,0,0,30,,,,,,,,,,,,,,
01.008.007500.8,572,0000000572_0000000001,pch,1,1,572,1,0,0,46,,,,,,,,,,,,,,
01.008.007500.8,572,0000000572_0000000002,pch,1,1,572,2,0,0,36,,,,,,,,,,,,,,
01.008.007500.8,572,0000000572_0000000003,pch,1,1,572,3,0,0,82,,,,,,,,,,,,,,
01.008.007600.1,573,0000000573_0000000001,pch,1,1,573,1,0,0,74,,,,,,,,,,,,,,
01.008.007600.1,573,0000000573_0000000002,pch,1,1,573,2,0,0,28,,,,,,,,,,,,,,
01.008.007600.1,573,0000000573_0000000003,pch,1,1,573,3,0,0,102,,,,,,,,,,,,,,
01.008.007600.2,574,0000000574_0000000001,pch,1,1,574,1,0,0,46,,,,,,,,,,,,,,
01.008.007600.2,574,0000000574_0000000002,pch,1,1,574,2,0,0,44,,,,,,,,,,,,,,
01.008.007600.2,574,0000000574_0000000003,pch,1,1,574,3,0,0,90,,,,,,,,,,,,,,
01.008.007600.3,575,0000000575_0000000001,pch,1,1,575,1,0,0,70,,,,,,,,,,,,,,
01.008.007600.3,575,0000000575_0000000002,pch,1,1,575,2,0,0,50,,,,,,,,,,,,,,
01.008.007600.3,575,0000000575_0000000003,pch,1,1,575,3,0,0,120,,,,,,,,,,,,,,
01.008.007600.4,576,0000000576_0000000001,pch,1,1,576,1,0,0,56,,,,,,,,,,,,,,
01.008.007600.4,576,0000000576_0000000002,pch,1,1,576,2,0,0,38,,,,,,,,,,,,,,
01.008.007600.4,576,0000000576_0000000003,pch,1,1,576,3,0,0,94,,,,,,,,,,,,,,
01.008.007600.5,577,0000000577_0000000001,pch,1,1,577,1,0,0,78,,,,,,,,,,,,,,
01.008.007600.5,577,0000000577_0000000002,pch,1,1,577,2,0,0,32,,,,,,,,,,,,,,
01.008.007600.5,577,0000000577_0000000003,pch,1,1,577,3,0,0,110,,,,,,,,,,,,,,
01.008.007600.6,578,0000000578_0000000001,pch,1,1,578,1,0,0,58,,,,,,,,,,,,,,
01.008.007600.6,578,0000000578_0000000002,pch,1,1,578,2,0,0,36,,,,,,,,,,,,,,
01.008.007600.6,578,0000000578_0000000003,pch,1,1,578,3,0,0,94,,,,,,,,,,,,,,
01.008.007600.7,579,0000000579_0000000001,pch,1,1,579,1,0,0,44,,,,,,,,,,,,,,
01.008.007600.7,579,0000000579_0000000002,pch,1,1,579,2,0,0,20,,,,,,,,,,,,,,
01.008.007600.7,579,0000000579_0000000003,pch,1,1,579,3,0,0,64,,,,,,,,,,,,,,
01.008.007600.8,580,0000000580_0000000001,pch,1,1,580,1,0,0,56,,,,,,,,,,,,,,
01.008.007600.8,580,0000000580_0000000002,pch,1,1,580,2,0,0,34,,,,,,,,,,,,,,
01.008.007600.8,580,0000000580_0000000003,pch,1,1,580,3,0,0,90,,,,,,,,,,,,,,
01.008.007700.1,581,0000000581_0000000001,pch,1,1,581,1,0,0,84,,,,,,,,,,,,,,
01.008.007700.1,581,0000000581_0000000002,pch,1,1,581,2,0,0,30,,,,,,,,,,,,,,
01.008.007700.1,581,0000000581_0000000003,pch,1,1,581,3,0,0,114,,,,,,,,,,,,,,
01.008.007700.2,582,0000000582_0000000001,pch,1,1,582,1,0,0,78,,,,,,,,,,,,,,
01.008.007700.2,582,0000000582_0000000002,pch,1,1,582,2,0,0,46,,,,,,,,,,,,,,
01.008.007700.2,582,0000000582_0000000003,pch,1,1,582,3,0,0,124,,,,,,,,,,,,,,
01.008.007700.3,583,0000000583_0000000001,pch,1,1,583,1,0,0,86,,,,,,,,,,,,,,
01.008.007700.3,583,0000000583_0000000002,pch,1,1,583,2,0,0,72,,,,,,,,,,,,,,
01.008.007700.3,583,0000000583_0000000003,pch,1,1,583,3,0,0,158,,,,,,,,,,,,,,
01.008.007700.4,584,0000000584_0000000001,pch,1,1,584,1,0,0,74,,,,,,,,,,,,,,
01.008.007700.4,584,0000000584_0000000002,pch,1,1,584,2,0,0,42,,,,,,,,,,,,,,
01.008.007700.4,584,0000000584_0000000003,pch,1,1,584,3,0,0,116,,,,,,,,,,,,,,
01.008.007700.5,585,0000000585_0000000001,pch,1,1,585,1,0,0,42,,,,,,,,,,,,,,
01.008.007700.5,585,0000000585_0000000002,pch,1,1,585,2,0,0,26,,,,,,,,,,,,,,
01.008.007700.5,585,0000000585_0000000003,pch,1,1,585,3,0,0,68,,,,,,,,,,,,,,
01.008.007700.6,586,0000000586_0000000001,pch,1,1,586,1,0,0,98,,,,,,,,,,,,,,
01.008.007700.6,586,0000000586_0000000002,pch,1,1,586,2,0,0,38,,,,,,,,,,,,,,
01.008.007700.6,586,0000000586_0000000003,pch,1,1,586,3,0,0,136,,,,,,,,,,,,,,
01.008.007700.7,587,0000000587_0000000001,pch,1,1,587,1,0,0,88,,,,,,,,,,,,,,
01.008.007700.7,587,0000000587_0000000002,pch,1,1,587,2,0,0,60,,,,,,,,,,,,,,
01.008.007700.7,587,0000000587_0000000003,pch,1,1,587,3,0,0,148,,,,,,,,,,,,,,
01.008.007800.1,588,0000000588_0000000001,pch,1,1,588,1,0,0,84,,,,,,,,,,,,,,
01.008.007800.1,588,0000000588_0000000002,pch,1,1,588,2,0,0,36,,,,,,,,,,,,,,
01.008.007800.1,588,0000000588_0000000003,pch,1,1,588,3,0,0,120,,,,,,,,,,,,,,
01.008.007800.2,589,0000000589_0000000001,pch,1,1,589,1,0,0,72,,,,,,,,,,,,,,
01.008.007800.2,589,0000000589_0000000002,pch,1,1,589,2,0,0,36,,,,,,,,,,,,,,
01.008.007800.2,589,0000000589_0000000003,pch,1,1,589,3,0,0,108,,,,,,,,,,,,,,
01.008.007800.3,590,0000000590_0000000001,pch,1,1,590,1,0,0,56,,,,,,,,,,,,,,
01.008.007800.3,590,0000000590_0000000002,pch,1,1,590,2,0,0,42,,,,,,,,,,,,,,
01.008.007800.3,590,0000000590_0000000003,pch,1,1,590,3,0,0,98,,,,,,,,,,,,,,
01.008.007800.4,591,0000000591_0000000001,pch,1,1,591,1,0,0,32,,,,,,,,,,,,,,
01.008.007800.4,591,0000000591_0000000002,pch,1,1,591,2,0,0,22,,,,,,,,,,,,,,
01.008.007800.4,591,0000000591_0000000003,pch,1,1,591,3,0,0,54,,,,,,,,,,,,,,
01.008.007800.5,592,0000000592_0000000001,pch,1,1,592,1,0,0,36,,,,,,,,,,,,,,
01.008.007800.5,592,0000000592_0000000002,pch,1,1,592,2,0,0,20,,,,,,,,,,,,,,
01.008.007800.5,592,0000000592_0000000003,pch,1,1,592,3,0,0,56,,,,,,,,,,,,,,
01.008.007800.6,593,0000000593_0000000001,pch,1,1,593,1,0,0,52,,,,,,,,,,,,,,
01.008.007800.6,593,0000000593_0000000002,pch,1,1,593,2,0,0,16,,,,,,,,,,,,,,
01.008.007800.6,593,0000000593_0000000003,pch,1,1,593,3,0,0,68,,,,,,,,,,,,,,
01.008.007800.7,594,0000000594_0000000001,pch,1,1,594,1,0,0,48,,,,,,,,,,,,,,
01.008.007800.7,594,0000000594_0000000002,pch,1,1,594,2,0,0,20,,,,,,,,,,,,,,
01.008.007800.7,594,0000000594_0000000003,pch,1,1,594,3,0,0,68,,,,,,,,,,,,,,
01.008.007800.8,595,0000000595_0000000001,pch,1,1,595,1,0,0,60,,,,,,,,,,,,,,
01.008.007800.8,595,0000000595_0000000002,pch,1,1,595,2,0,0,18,,,,,,,,,,,,,,
01.008.007800.8,595,0000000595_0000000003,pch,1,1,595,3,0,0,78,,,,,,,,,,,,,,
01.008.007900.1,596,0000000596_0000000001,pch,1,1,596,1,0,0,28,,,,,,,,,,,,,,
01.008.007900.1,596,0000000596_0000000002,pch,1,1,596,2,0,0,20,,,,,,,,,,,,,,
01.008.007900.1,596,0000000596_0000000003,pch,1,1,596,3,0,0,48,,,,,,,,,,,,,,
01.008.007900.2,597,0000000597_0000000001,pch,1,1,597,1,0,0,32,,,,,,,,,,,,,,
01.008.007900.2,597,0000000597_0000000002,pch,1,1,597,2,0,0,14,,,,,,,,,,,,,,
01.008.007900.2,597,0000000597_0000000003,pch,1,1,597,3,0,0,46,,,,,,,,,,,,,,
01.008.007900.3,598,0000000598_0000000001,pch,1,1,598,1,0,0,34,,,,,,,,,,,,,,
01.008.007900.3,598,0000000598_0000000002,pch,1,1,598,2,0,0,10,,,,,,,,,,,,,,
01.008.007900.3,598,0000000598_0000000003,pch,1,1,598,3,0,0,44,,,,,,,,,,,,,,
01.008.007900.4,599,0000000599_0000000001,pch,1,1,599,1,0,0,58,,,,,,,,,,,,,,
01.008.007900.4,599,0000000599_0000000002,pch,1,1,599,2,0,0,18,,,,,,,,,,,,,,
01.008.007900.4,599,0000000599_0000000003,pch,1,1,599,3,0,0,76,,,,,,,,,,,,,,
01.008.008000.1,600,0000000600_0000000001,pch,1,1,600,1,0,0,16,,,,,,,,,,,,,,
01.008.008000.1,600,0000000600_0000000002,pch,1,1,600,2,0,0,12,,,,,,,,,,,,,,
01.008.008000.1,600,0000000600_0000000003,pch,1,1,600,3,0,0,28,,,,,,,,,,,,,,
01.008.008000.2,601,0000000601_0000000001,pch,1,1,601,1,0,0,24,,,,,,,,,,,,,,
01.008.008000.2,601,0000000601_0000000002,pch,1,1,601,2,0,0,20,,,,,,,,,,,,,,
01.008.008000.2,601,0000000601_0000000003,pch,1,1,601,3,0,0,44,,,,,,,,,,,,,,
01.008.008000.3,602,0000000602_0000000001,pch,1,1,602,1,0,0,54,,,,,,,,,,,,,,
01.008.008000.3,602,0000000602_0000000002,pch,1,1,602,2,0,0,20,,,,,,,,,,,,,,
01.008.008000.3,602,0000000602_0000000003,pch,1,1,602,3,0,0,74,,,,,,,,,,,,,,
01.008.008000.4,603,0000000603_0000000001,pch,1,1,603,1,0,0,14,,,,,,,,,,,,,,
01.008.008000.4,603,0000000603_0000000002,pch,1,1,603,2,0,0,2,,,,,,,,,,,,,,
01.008.008000.4,603,0000000603_0000000003,pch,1,1,603,3,0,0,16,,,,,,,,,,,,,,
01.008.008000.5,604,0000000604_0000000001,pch,1,1,604,1,0,0,12,,,,,,,,,,,,,,
01.008.008000.5,604,0000000604_0000000002,pch,1,1,604,2,0,0,6,,,,,,,,,,,,,,
01.008.008000.5,604,0000000604_0000000003,pch,1,1,604,3,0,0,18,,,,,,,,,,,,,,
01.008.008000.6,605,0000000605_0000000001,pch,1,1,605,1,0,0,18,,,,,,,,,,,,,,
01.008.008000.6,605,0000000605_0000000002,pch,1,1,605,2,0,0,8,,,,,,,,,,,,,,
01.008.008000.6,605,0000000605_0000000003,pch,1,1,605,3,0,0,26,,,,,,,,,,,,,,
01.008.008000.7,606,0000000606_0000000001,pch,1,1,606,1,0,0,10,,,,,,,,,,,,,,
01.008.008000.7,606,0000000606_0000000002,pch,1,1,606,2,0,0,8,,,,,,,,,,,,,,
01.008.008000.7,606,0000000606_0000000003,pch,1,1,606,3,0,0,18,,,,,,,,,,,,,,
01.008.008100.1,607,0000000607_0000000001,pch,1,1,607,1,0,0,24,,,,,,,,,,,,,,
01.008.008100.1,607,0000000607_0000000002,pch,1,1,607,2,0,0,14,,,,,,,,,,,,,,
01.008.008100.1,607,0000000607_0000000003,pch,1,1,607,3,0,0,38,,,,,,,,,,,,,,
01.008.008100.2,608,0000000608_0000000001,pch,1,1,608,1,0,0,46,,,,,,,,,,,,,,
01.008.008100.2,608,0000000608_0000000002,pch,1,1,608,2,0,0,18,,,,,,,,,,,,,,
01.008.008100.2,608,0000000608_0000000003,pch,1,1,608,3,0,0,64,,,,,,,,,,,,,,
01.008.008100.3,609,0000000609_0000000001,pch,1,1,609,1,0,0,12,,,,,,,,,,,,,,
01.008.008100.3,609,0000000609_0000000002,pch,1,1,609,2,0,0,2,,,,,,,,,,,,,,
01.008.008100.3,609,0000000609_0000000003,pch,1,1,609,3,0,0,14,,,,,,,,,,,,,,
01.008.008100.4,610,0000000610_0000000001,pch,1,1,610,1,0,0,14,,,,,,,,,,,,,,
01.008.008100.4,610,0000000610_0000000002,pch,1,1,610,2,0,0,8,,,,,,,,,,,,,,
01.008.008100.4,610,0000000610_0000000003,pch,1,1,610,3,0,0,22,,,,,,,,,,,,,,
01.008.008100.5,611,0000000611_0000000001,pch,1,1,611,1,0,0,34,,,,,,,,,,,,,,
01.008.008100.5,611,0000000611_0000000002,pch,1,1,611,2,0,0,8,,,,,,,,,,,,,,
01.008.008100.5,611,0000000611_0000000003,pch,1,1,611,3,0,0,42,,,,,,,,,,,,,,
01.008.008100.6,612,0000000612_0000000001,pch,1,1,612,1,0,0,12,,,,,,,,,,,,,,
01.008.008100.6,612,0000000612_0000000002,pch,1,1,612,2,0,0,6,,,,,,,,,,,,,,
01.008.008100.6,612,0000000612_0000000003,pch,1,1,612,3,0,0,18,,,,,,,,,,,,,,
01.008.008100.7,613,0000000613_0000000001,pch,1,1,613,1,0,0,28,,,,,,,,,,,,,,
01.008.008100.7,613,0000000613_0000000002,pch,1,1,613,2,0,0,10,,,,,,,,,,,,,,
01.008.008100.7,613,0000000613_0000000003,pch,1,1,613,3,0,0,38,,,,,,,,,,,,,,
01.008.008200.1,614,0000000614_0000000001,pch,1,1,614,1,0,0,12,,,,,,,,,,,,,,
01.008.008200.1,614,0000000614_0000000002,pch,1,1,614,2,0,0,10,,,,,,,,,,,,,,
01.008.008200.1,614,0000000614_0000000003,pch,1,1,614,3,0,0,22,,,,,,,,,,,,,,
01.008.008200.2,615,0000000615_0000000001,pch,1,1,615,1,0,0,8,,,,,,,,,,,,,,
01.008.008200.2,615,0000000615_0000000002,pch,1,1,615,2,0,0,12,,,,,,,,,,,,,,
01.008.008200.2,615,0000000615_0000000003,pch,1,1,615,3,0,0,20,,,,,,,,,,,,,,
01.008.008200.3,616,0000000616_0000000001,pch,1,1,616,1,0,0,4,,,,,,,,,,,,,,
01.008.008200.3,616,0000000616_0000000002,pch,1,1,616,2,0,0,8,,,,,,,,,,,,,,
01.008.008200.3,616,0000000616_0000000003,pch,1,1,616,3,0,0,12,,,,,,,,,,,,,,
01.008.008200.4,617,0000000617_0000000001,pch,1,1,617,1,0,0,50,,,,,,,,,,,,,,
01.008.008200.4,617,0000000617_0000000002,pch,1,1,617,2,0,0,16,,,,,,,,,,,,,,
01.008.008200.4,617,0000000617_0000000003,pch,1,1,617,3,0,0,66,,,,,,,,,,,,,,
01.008.008200.5,618,0000000618_0000000001,pch,1,1,618,1,0,0,10,,,,,,,,,,,,,,
01.008.008200.5,618,0000000618_0000000002,pch,1,1,618,2,0,0,4,,,,,,,,,,,,,,
01.008.008200.5,618,0000000618_0000000003,pch,1,1,618,3,0,0,14,,,,,,,,,,,,,,
01.008.008200.6,619,0000000619_0000000001,pch,1,1,619,1,0,0,78,,,,,,,,,,,,,,
01.008.008200.6,619,0000000619_0000000002,pch,1,1,619,2,0,0,24,,,,,,,,,,,,,,
01.008.008200.6,619,0000000619_0000000003,pch,1,1,619,3,0,0,102,,,,,,,,,,,,,,
01.008.008200.7,620,0000000620_0000000001,pch,1,1,620,1,0,0,50,,,,,,,,,,,,,,
01.008.008200.7,620,0000000620_0000000002,pch,1,1,620,2,0,0,16,,,,,,,,,,,,,,
01.008.008200.7,620,0000000620_0000000003,pch,1,1,620,3,0,0,66,,,,,,,,,,,,,,
01.008.008300.1,621,0000000621_0000000001,pch,1,1,621,1,0,0,40,,,,,,,,,,,,,,
01.008.008300.1,621,0000000621_0000000002,pch,1,1,621,2,0,0,26,,,,,,,,,,,,,,
01.008.008300.1,621,0000000621_0000000003,pch,1,1,621,3,0,0,66,,,,,,,,,,,,,,
01.008.008300.2,622,0000000622_0000000001,pch,1,1,622,1,0,0,22,,,,,,,,,,,,,,
01.008.008300.2,622,0000000622_0000000002,pch,1,1,622,2,0,0,14,,,,,,,,,,,,,,
01.008.008300.2,622,0000000622_0000000003,pch,1,1,622,3,0,0,36,,,,,,,,,,,,,,
01.008.008300.3,623,0000000623_0000000001,pch,1,1,623,1,0,0,86,,,,,,,,,,,,,,
01.008.008300.3,623,0000000623_0000000002,pch,1,1,623,2,0,0,60,,,,,,,,,,,,,,
01.008.008300.3,623,0000000623_0000000003,pch,1,1,623,3,0,0,146,,,,,,,,,,,,,,
01.008.008300.4,624,0000000624_0000000001,pch,1,1,624,1,0,0,10,,,,,,,,,,,,,,
01.008.008300.4,624,0000000624_0000000002,pch,1,1,624,2,0,0,10,,,,,,,,,,,,,,
01.008.008300.4,624,0000000624_0000000003,pch,1,1,624,3,0,0,20,,,,,,,,,,,,,,
01.008.008300.5,625,0000000625_0000000001,pch,1,1,625,1,0,0,32,,,,,,,,,,,,,,
01.008.008300.5,625,0000000625_0000000002,pch,1,1,625,2,0,0,8,,,,,,,,,,,,,,
01.008.008300.5,625,0000000625_0000000003,pch,1,1,625,3,0,0,40,,,,,,,,,,,,,,
01.008.008300.6,626,0000000626_0000000001,pch,1,1,626,1,0,0,32,,,,,,,,,,,,,,
01.008.008300.6,626,0000000626_0000000002,pch,1,1,626,2,0,0,6,,,,,,,,,,,,,,
01.008.008300.6,626,0000000626_0000000003,pch,1,1,626,3,0,0,38,,,,,,,,,,,,,,
01.008.008300.7,627,0000000627_0000000001,pch,1,1,627,1,0,0,30,,,,,,,,,,,,,,
01.008.008300.7,627,0000000627_0000000002,pch,1,1,627,2,0,0,20,,,,,,,,,,,,,,
01.008.008300.7,627,0000000627_0000000003,pch,1,1,627,3,0,0,50,,,,,,,,,,,,,,
01.008.008300.8,628,0000000628_0000000001,pch,1,1,628,1,0,0,18,,,,,,,,,,,,,,
01.008.008300.8,628,0000000628_0000000002,pch,1,1,628,2,0,0,8,,,,,,,,,,,,,,
01.008.008300.8,628,0000000628_0000000003,pch,1,1,628,3,0,0,26,,,,,,,,,,,,,,
01.008.008400.1,629,0000000629_0000000001,pch,1,1,629,1,0,0,6,,,,,,,,,,,,,,
01.008.008400.1,629,0000000629_0000000002,pch,1,1,629,2,0,0,4,,,,,,,,,,,,,,
01.008.008400.1,629,0000000629_0000000003,pch,1,1,629,3,0,0,10,,,,,,,,,,,,,,
01.008.008400.2,630,0000000630_0000000001,pch,1,1,630,1,0,0,10,,,,,,,,,,,,,,
01.008.008400.2,630,0000000630_0000000002,pch,1,1,630,2,0,0,6,,,,,,,,,,,,,,
01.008.008400.2,630,0000000630_0000000003,pch,1,1,630,3,0,0,16,,,,,,,,,,,,,,
01.008.008400.3,631,0000000631_0000000001,pch,1,1,631,1,0,0,10,,,,,,,,,,,,,,
01.008.008400.3,631,0000000631_0000000002,pch,1,1,631,2,0,0,0,,,,,,,,,,,,,,
01.008.008400.3,631,0000000631_0000000003,pch,1,1,631,3,0,0,10,,,,,,,,,,,,,,
01.008.008400.4,632,0000000632_0000000001,pch,1,1,632,1,0,0,18,,,,,,,,,,,,,,
01.008.008400.4,632,0000000632_0000000002,pch,1,1,632,2,0,0,18,,,,,,,,,,,,,,
01.008.008400.4,632,0000000632_0000000003,pch,1,1,632,3,0,0,36,,,,,,,,,,,,,,
01.008.008400.5,633,0000000633_0000000001,pch,1,1,633,1,0,0,8,,,,,,,,,,,,,,
01.008.008400.5,633,0000000633_0000000002,pch,1,1,633,2,0,0,12,,,,,,,,,,,,,,
01.008.008400.5,633,0000000633_0000000003,pch,1,1,633,3,0,0,20,,,,,,,,,,,,,,
01.008.008400.6,634,0000000634_0000000001,pch,1,1,634,1,0,0,18,,,,,,,,,,,,,,
01.008.008400.6,634,0000000634_0000000002,pch,1,1,634,2,0,0,2,,,,,,,,,,,,,,
01.008.008400.6,634,0000000634_0000000003,pch,1,1,634,3,0,0,20,,,,,,,,,,,,,,
01.008.008400.7,635,0000000635_0000000001,pch,1,1,635,1,0,0,16,,,,,,,,,,,,,,
01.008.008400.7,635,0000000635_0000000002,pch,1,1,635,2,0,0,8,,,,,,,,,,,,,,
01.008.008400.7,635,0000000635_0000000003,pch,1,1,635,3,0,0,24,,,,,,,,,,,,,,
01.008.008500.1,636,0000000636_0000000001,pch,1,1,636,1,0,0,8,,,,,,,,,,,,,,
01.008.008500.1,636,0000000636_0000000002,pch,1,1,636,2,0,0,2,,,,,,,,,,,,,,
01.008.008500.1,636,0000000636_0000000003,pch,1,1,636,3,0,0,10,,,,,,,,,,,,,,
01.008.008500.2,637,0000000637_0000000001,pch,1,1,637,1,0,0,8,,,,,,,,,,,,,,
01.008.008500.2,637,0000000637_0000000002,pch,1,1,637,2,0,0,8,,,,,,,,,,,,,,
01.008.008500.2,637,0000000637_0000000003,pch,1,1,637,3,0,0,16,,,,,,,,,,,,,,
01.008.008500.3,638,0000000638_0000000001,pch,1,1,638,1,0,0,16,,,,,,,,,,,,,,
01.008.008500.3,638,0000000638_0000000002,pch,1,1,638,2,0,0,10,,,,,,,,,,,,,,
01.008.008500.3,638,0000000638_0000000003,pch,1,1,638,3,0,0,26,,,,,,,,,,,,,,
01.008.008500.4,639,0000000639_0000000001,pch,1,1,639,1,0,0,18,,,,,,,,,,,,,,
01.008.008500.4,639,0000000639_0000000002,pch,1,1,639,2,0,0,2,,,,,,,,,,,,,,
01.008.008500.4,639,0000000639_0000000003,pch,1,1,639,3,0,0,20,,,,,,,,,,,,,,
01.008.008500.5,640,0000000640_0000000001,pch,1,1,640,1,0,0,6,,,,,,,,,,,,,,
01.008.008500.5,640,0000000640_0000000002,pch,1,1,640,2,0,0,2,,,,,,,,,,,,,,
01.008.008500.5,640,0000000640_0000000003,pch,1,1,640,3,0,0,8,,,,,,,,,,,,,,
01.008.008500.6,641,0000000641_0000000001,pch,1,1,641,1,0,0,8,,,,,,,,,,,,,,
01.008.008500.6,641,0000000641_0000000002,pch,1,1,641,2,0,0,4,,,,,,,,,,,,,,
01.008.008500.6,641,0000000641_0000000003,pch,1,1,641,3,0,0,12,,,,,,,,,,,,,,
01.008.008500.7,642,0000000642_0000000001,pch,1,1,642,1,0,0,14,,,,,,,,,,,,,,
01.008.008500.7,642,0000000642_0000000002,pch,1,1,642,2,0,0,6,,,,,,,,,,,,,,
01.008.008500.7,642,0000000642_0000000003,pch,1,1,642,3,0,0,20,,,,,,,,,,,,,,
01.008.008500.8,643,0000000643_0000000001,pch,1,1,643,1,0,0,22,,,,,,,,,,,,,,
01.008.008500.8,643,0000000643_0000000002,pch,1,1,643,2,0,0,6,,,,,,,,,,,,,,
01.008.008500.8,643,0000000643_0000000003,pch,1,1,643,3,0,0,28,,,,,,,,,,,,,,
01.008.008600.1,644,0000000644_0000000001,pch,1,1,644,1,0,0,16,,,,,,,,,,,,,,
01.008.008600.1,644,0000000644_0000000002,pch,1,1,644,2,0,0,2,,,,,,,,,,,,,,
01.008.008600.1,644,0000000644_0000000003,pch,1,1,644,3,0,0,18,,,,,,,,,,,,,,
01.008.008600.2,645,0000000645_0000000001,pch,1,1,645,1,0,0,10,,,,,,,,,,,,,,
01.008.008600.2,645,0000000645_0000000002,pch,1,1,645,2,0,0,0,,,,,,,,,,,,,,
01.008.008600.2,645,0000000645_0000000003,pch,1,1,645,3,0,0,10,,,,,,,,,,,,,,
01.008.008600.3,646,0000000646_0000000001,pch,1,1,646,1,0,0,46,,,,,,,,,,,,,,
01.008.008600.3,646,0000000646_0000000002,pch,1,1,646,2,0,0,24,,,,,,,,,,,,,,
01.008.008600.3,646,0000000646_0000000003,pch,1,1,646,3,0,0,70,,,,,,,,,,,,,,
01.008.008600.4,647,0000000647_0000000001,pch,1,1,647,1,0,0,12,,,,,,,,,,,,,,
01.008.008600.4,647,0000000647_0000000002,pch,1,1,647,2,0,0,8,,,,,,,,,,,,,,
01.008.008600.4,647,0000000647_0000000003,pch,1,1,647,3,0,0,20,,,,,,,,,,,,,,
01.008.008600.5,648,0000000648_0000000001,pch,1,1,648,1,0,0,8,,,,,,,,,,,,,,
01.008.008600.5,648,0000000648_0000000002,pch,1,1,648,2,0,0,4,,,,,,,,,,,,,,
01.008.008600.5,648,0000000648_0000000003,pch,1,1,648,3,0,0,12,,,,,,,,,,,,,,
01.008.008600.6,649,0000000649_0000000001,pch,1,1,649,1,0,0,10,,,,,,,,,,,,,,
01.008.008600.6,649,0000000649_0000000002,pch,1,1,649,2,0,0,6,,,,,,,,,,,,,,
01.008.008600.6,649,0000000649_0000000003,pch,1,1,649,3,0,0,16,,,,,,,,,,,,,,
01.008.008700.1,650,0000000650_0000000001,pch,1,1,650,1,0,0,24,,,,,,,,,,,,,,
01.008.008700.1,650,0000000650_0000000002,pch,1,1,650,2,0,0,6,,,,,,,,,,,,,,
01.008.008700.1,650,0000000650_0000000003,pch,1,1,650,3,0,0,30,,,,,,,,,,,,,,
01.008.008700.2,651,0000000651_0000000001,pch,1,1,651,1,0,0,86,,,,,,,,,,,,,,
01.008.008700.2,651,0000000651_0000000002,pch,1,1,651,2,0,0,28,,,,,,,,,,,,,,
01.008.008700.2,651,0000000651_0000000003,pch,1,1,651,3,0,0,114,,,,,,,,,,,,,,
01.008.008700.3,652,0000000652_0000000001,pch,1,1,652,1,0,0,64,,,,,,,,,,,,,,
01.008.008700.3,652,0000000652_0000000002,pch,1,1,652,2,0,0,56,,,,,,,,,,,,,,
01.008.008700.3,652,0000000652_0000000003,pch,1,1,652,3,0,0,120,,,,,,,,,,,,,,
01.008.008700.4,653,0000000653_0000000001,pch,1,1,653,1,0,0,60,,,,,,,,,,,,,,
01.008.008700.4,653,0000000653_0000000002,pch,1,1,653,2,0,0,30,,,,,,,,,,,,,,
01.008.008700.4,653,0000000653_0000000003,pch,1,1,653,3,0,0,90,,,,,,,,,,,,,,
01.008.008700.5,654,0000000654_0000000001,pch,1,1,654,1,0,0,110,,,,,,,,,,,,,,
01.008.008700.5,654,0000000654_0000000002,pch,1,1,654,2,0,0,68,,,,,,,,,,,,,,
01.008.008700.5,654,0000000654_0000000003,pch,1,1,654,3,0,0,178,,,,,,,,,,,,,,
01.008.008700.6,655,0000000655_0000000001,pch,1,1,655,1,0,0,74,,,,,,,,,,,,,,
01.008.008700.6,655,0000000655_0000000002,pch,1,1,655,2,0,0,22,,,,,,,,,,,,,,
01.008.008700.6,655,0000000655_0000000003,pch,1,1,655,3,0,0,96,,,,,,,,,,,,,,
01.008.008700.7,656,0000000656_0000000001,pch,1,1,656,1,0,0,54,,,,,,,,,,,,,,
01.008.008700.7,656,0000000656_0000000002,pch,1,1,656,2,0,0,36,,,,,,,,,,,,,,
01.008.008700.7,656,0000000656_0000000003,pch,1,1,656,3,0,0,90,,,,,,,,,,,,,,
01.008.008700.8,657,0000000657_0000000001,pch,1,1,657,1,0,0,72,,,,,,,,,,,,,,
01.008.008700.8,657,0000000657_0000000002,pch,1,1,657,2,0,0,28,,,,,,,,,,,,,,
01.008.008700.8,657,0000000657_0000000003,pch,1,1,657,3,0,0,100,,,,,,,,,,,,,,
01.008.008800.1,658,0000000658_0000000001,pch,1,1,658,1,0,0,90,,,,,,,,,,,,,,
01.008.008800.1,658,0000000658_0000000002,pch,1,1,658,2,0,0,48,,,,,,,,,,,,,,
01.008.008800.1,658,0000000658_0000000003,pch,1,1,658,3,0,0,138,,,,,,,,,,,,,,
