year,age_sex_group,sahsu_grd_level1,sahsu_grd_level2,sahsu_grd_level3,sahsu_grd_level4,icd,total
1992,115,01,01.008,01.008.009300,01.008.009300.6,1919,2
1992,115,01,01.011,01.011.013900,01.011.013900.1,1919,2
1992,116,01,01.008,01.008.005100,01.008.005100.2,1919,2
1992,116,01,01.008,01.008.008700,01.008.008700.4,1919,2
1992,116,01,01.008,01.008.010400,01.008.010400.1,1919,2
1992,116,01,01.008,01.008.006000,01.008.006000.6,1919,2
1992,116,01,01.008,01.008.008100,01.008.008100.6,1919,2
1992,116,01,01.008,01.008.005500,01.008.005500.2,1919,2
1992,116,01,01.008,01.008.010600,01.008.010600.5,1919,2
1992,117,01,01.009,01.009.003200,01.009.003200.1,1919,2
1992,117,01,01.008,01.008.002900,01.008.002900.7,1919,2
1992,117,01,01.008,01.008.006700,01.008.006700.5,1919,2
1992,117,01,01.011,01.011.012600,01.011.012600.2,1919,2
1992,117,01,01.008,01.008.005600,01.008.005600.6,1919,2
1992,117,01,01.014,01.014.017700,01.014.017700.5,1919,2
1992,117,01,01.014,01.014.018400,01.014.018400.5,1919,2
1992,117,01,01.008,01.008.008800,01.008.008800.4,1919,2
1992,117,01,01.008,01.008.007700,01.008.007700.6,1919,2
1992,117,01,01.002,01.002.000900,01.002.000900.6,1919,2
1992,117,01,01.008,01.008.010200,01.008.010200.4,1919,2
1992,118,01,01.001,01.001.000300,01.001.000300.1,1919,2
1992,118,01,01.014,01.014.018100,01.014.018100.5,1919,2
1992,118,01,01.008,01.008.006500,01.008.006500.4,1919,2
1992,118,01,01.014,01.014.018500,01.014.018500.5,1919,2
1992,118,01,01.008,01.008.006300,01.008.006300.1,1919,2
1992,118,01,01.004,01.004.011400,01.004.011400.1,1919,2
1992,118,01,01.008,01.008.007600,01.008.007600.6,1919,2
1992,118,01,01.009,01.009.003200,01.009.003200.1,1919,2
1992,118,01,01.002,01.002.001900,01.002.001900.7,1919,2
1992,118,01,01.007,01.007.012000,01.007.012000.2,1919,2
1992,118,01,01.014,01.014.017200,01.014.017200.2,1919,2
1992,118,01,01.008,01.008.006400,01.008.006400.7,1919,2
1992,119,01,01.002,01.002.000700,01.002.000700.4,1919,2
1992,119,01,01.008,01.008.005800,01.008.005800.6,1919,2
1992,119,01,01.018,01.018.019400,01.018.019400.2,1919,2
1992,119,01,01.002,01.002.000700,01.002.000700.6,1919,2
1992,119,01,01.002,01.002.001700,01.002.001700.2,1919,2
1992,119,01,01.018,01.018.019300,01.018.019300.3,1919,2
1992,119,01,01.008,01.008.004300,01.008.004300.7,1919,2
1992,119,01,01.008,01.008.006800,01.008.006800.5,1919,2
1992,119,01,01.008,01.008.008700,01.008.008700.3,1919,2
1992,119,01,01.008,01.008.003900,01.008.003900.7,1919,2
1992,120,01,01.009,01.009.003200,01.009.003200.3,1919,2
1992,120,01,01.008,01.008.007300,01.008.007300.7,1919,2
1992,120,01,01.008,01.008.006800,01.008.006800.5,1919,2
1992,120,01,01.011,01.011.014800,01.011.014800.3,1919,2
1992,120,01,01.008,01.008.005400,01.008.005400.4,1919,2
1992,121,01,01.008,01.008.006800,01.008.006800.2,1919,2
1992,121,01,01.007,01.007.012000,01.007.012000.3,1919,2
1992,208,01,01.008,01.008.006400,01.008.006400.2,1919,2
1992,209,01,01.008,01.008.007800,01.008.007800.2,1919,2
1992,210,01,01.013,01.013.016600,01.013.016600.4,1919,2
1992,210,01,01.006,01.006.002500,01.006.002500.3,1919,2
1992,211,01,01.008,01.008.009600,01.008.009600.9,1919,2
1992,212,01,01.013,01.013.016700,01.013.016700.6,1919,2
1992,212,01,01.004,01.004.011300,01.004.011300.5,1919,2
1992,212,01,01.013,01.013.016300,01.013.016300.6,1919,2
1992,212,01,01.011,01.011.013100,01.011.013100.3,1919,2
1992,213,01,01.008,01.008.005600,01.008.005600.4,1919,2
1992,213,01,01.008,01.008.006600,01.008.006600.7,1919,2
1992,213,01,01.011,01.011.015500,01.011.015500.3,1919,2
1992,213,01,01.008,01.008.004500,01.008.004500.1,1919,2
1992,214,01,01.008,01.008.004900,01.008.004900.3,1919,2
1992,214,01,01.008,01.008.008400,01.008.008400.2,1919,2
1992,214,01,01.008,01.008.007400,01.008.007400.1,1919,2
1992,216,01,01.008,01.008.010700,01.008.010700.9,1919,2
1992,216,01,01.002,01.002.002300,01.002.002300.7,1919,2
1992,216,01,01.008,01.008.010300,01.008.010300.1,1919,2
1992,216,01,01.008,01.008.009700,01.008.009700.6,1919,2
1992,216,01,01.008,01.008.010600,01.008.010600.1,1919,2
1992,217,01,01.014,01.014.017700,01.014.017700.2,1919,2
1992,217,01,01.007,01.007.012300,01.007.012300.1,1919,2
1992,217,01,01.008,01.008.003800,01.008.003800.6,1919,2
1992,217,01,01.011,01.011.015000,01.011.015000.1,1919,2
1992,217,01,01.002,01.002.001900,01.002.001900.6,1919,2
1992,217,01,01.008,01.008.004500,01.008.004500.6,1919,2
1992,217,01,01.008,01.008.004000,01.008.004000.7,1919,2
1992,218,01,01.011,01.011.014600,01.011.014600.6,1919,2
1992,218,01,01.008,01.008.010400,01.008.010400.3,1919,2
1992,218,01,01.008,01.008.008100,01.008.008100.3,1919,2
1992,218,01,01.008,01.008.002900,01.008.002900.1,1919,2
1992,218,01,01.011,01.011.013000,01.011.013000.7,1919,2
1992,218,01,01.008,01.008.006700,01.008.006700.5,1919,2
1992,218,01,01.008,01.008.008500,01.008.008500.8,1919,2
1992,218,01,01.008,01.008.009600,01.008.009600.4,1919,2
1992,218,01,01.002,01.002.000700,01.002.000700.3,1919,2
1992,218,01,01.011,01.011.015500,01.011.015500.5,1919,2
1992,218,01,01.018,01.018.019300,01.018.019300.2,1919,2
1992,219,01,01.008,01.008.006300,01.008.006300.6,1919,2
1992,219,01,01.002,01.002.000600,01.002.000600.1,1919,2
1992,219,01,01.008,01.008.009600,01.008.009600.3,1919,2
1992,219,01,01.017,01.017.019000,01.017.019000.1,1919,2
1992,219,01,01.014,01.014.018000,01.014.018000.3,1919,2
1992,219,01,01.002,01.002.000500,01.002.000500.4,1919,2
1992,219,01,01.015,01.015.016900,01.015.016900.2,1919,2
1992,219,01,01.008,01.008.004600,01.008.004600.3,1919,2
1992,219,01,01.014,01.014.018400,01.014.018400.4,1919,2
1992,220,01,01.014,01.014.018400,01.014.018400.8,1919,2
1992,220,01,01.002,01.002.002000,01.002.002000.2,1919,2
1992,220,01,01.008,01.008.006400,01.008.006400.7,1919,2
1992,221,01,01.002,01.002.002100,01.002.002100.1,1919,2
1993,100,01,01.011,01.011.014800,01.011.014800.5,1550,2
1993,102,01,01.008,01.008.006100,01.008.006100.8,1550,2
1993,108,01,01.008,01.008.009200,01.008.009200.2,1550,2
1993,112,01,01.008,01.008.009100,01.008.009100.2,1550,2
1993,113,01,01.008,01.008.006200,01.008.006200.2,1550,2
1993,113,01,01.008,01.008.006300,01.008.006300.7,1550,2
1993,113,01,01.018,01.018.019300,01.018.019300.2,1550,2
1993,113,01,01.014,01.014.018300,01.014.018300.3,1550,2
1993,113,01,01.014,01.014.017500,01.014.017500.1,1550,2
1993,113,01,01.002,01.002.000700,01.002.000700.3,1550,2
1993,114,01,01.008,01.008.008700,01.008.008700.2,1550,2
1993,114,01,01.002,01.002.000500,01.002.000500.4,1550,2
1993,114,01,01.008,01.008.009500,01.008.009500.9,1550,2
1993,114,01,01.014,01.014.018400,01.014.018400.5,1550,2
1993,114,01,01.015,01.015.016900,01.015.016900.2,1550,2
1993,114,01,01.011,01.011.013800,01.011.013800.4,1550,2
1993,115,01,01.002,01.002.001300,01.002.001300.5,1550,2
1993,115,01,01.008,01.008.010800,01.008.010800.2,1550,2
1993,115,01,01.013,01.013.016300,01.013.016300.4,1550,2
1993,115,01,01.008,01.008.008900,01.008.008900.7,1550,2
1993,115,01,01.013,01.013.016600,01.013.016600.2,1550,2
1993,115,01,01.008,01.008.010700,01.008.010700.4,1550,2
1993,115,01,01.014,01.014.017800,01.014.017800.1,1550,2
1993,115,01,01.008,01.008.007500,01.008.007500.5,1550,2
1993,116,01,01.008,01.008.009600,01.008.009600.7,1550,2
1993,116,01,01.011,01.011.015000,01.011.015000.6,1550,2
1993,116,01,01.004,01.004.011600,01.004.011600.3,1550,2
1993,116,01,01.008,01.008.008000,01.008.008000.6,1550,2
1993,117,01,01.008,01.008.010700,01.008.010700.5,1550,2
1993,117,01,01.008,01.008.008700,01.008.008700.2,1550,2
1993,117,01,01.011,01.011.013600,01.011.013600.2,1550,2
1993,117,01,01.008,01.008.009800,01.008.009800.6,1550,2
1993,117,01,01.002,01.002.000500,01.002.000500.1,1550,2
1993,117,01,01.011,01.011.014200,01.011.014200.2,1550,2
1993,117,01,01.014,01.014.017200,01.014.017200.7,1550,2
1993,117,01,01.008,01.008.005500,01.008.005500.3,1550,2
1993,117,01,01.014,01.014.018400,01.014.018400.1,1550,2
1993,117,01,01.008,01.008.009700,01.008.009700.7,1550,2
1993,117,01,01.011,01.011.013300,01.011.013300.2,1550,2
1993,117,01,01.015,01.015.016200,01.015.016200.3,1550,2
1993,117,01,01.008,01.008.005300,01.008.005300.3,1550,2
1993,117,01,01.014,01.014.018400,01.014.018400.9,1550,2
1993,118,01,01.011,01.011.012900,01.011.012900.4,1550,2
1993,118,01,01.008,01.008.007700,01.008.007700.3,1550,2
1993,118,01,01.008,01.008.008200,01.008.008200.4,1550,2
1993,118,01,01.013,01.013.016600,01.013.016600.7,1550,2
1993,118,01,01.002,01.002.002100,01.002.002100.6,1550,2
1993,118,01,01.008,01.008.004300,01.008.004300.8,1550,2
1993,118,01,01.008,01.008.005400,01.008.005400.5,1550,2
1993,118,01,01.008,01.008.006200,01.008.006200.6,1550,2
1993,118,01,01.008,01.008.009600,01.008.009600.1,1550,2
1993,118,01,01.011,01.011.014400,01.011.014400.1,1550,2
1993,118,01,01.013,01.013.016800,01.013.016800.1,1550,2
1993,118,01,01.008,01.008.008000,01.008.008000.4,1550,2
1993,118,01,01.011,01.011.013900,01.011.013900.2,1550,2
1993,119,01,01.008,01.008.005500,01.008.005500.7,1550,2
1993,119,01,01.001,01.001.000300,01.001.000300.1,1550,2
1993,119,01,01.008,01.008.006400,01.008.006400.2,1550,2
1993,119,01,01.002,01.002.000400,01.002.000400.5,1550,2
1993,119,01,01.008,01.008.005500,01.008.005500.1,1550,2
1993,119,01,01.011,01.011.013900,01.011.013900.4,1550,2
1993,119,01,01.013,01.013.016100,01.013.016100.1,1550,2
1993,119,01,01.014,01.014.017300,01.014.017300.1,1550,2
1993,119,01,01.014,01.014.018100,01.014.018100.6,1550,2
1993,119,01,01.014,01.014.018600,01.014.018600.4,1550,2
1993,119,01,01.018,01.018.019100,01.018.019100.1,1550,2
1993,119,01,01.014,01.014.018700,01.014.018700.1,1550,2
1993,119,01,01.002,01.002.000400,01.002.000400.2,1550,2
1993,119,01,01.008,01.008.007700,01.008.007700.5,1550,2
1993,119,01,01.014,01.014.018500,01.014.018500.5,1550,2
1993,119,01,01.002,01.002.000600,01.002.000600.3,1550,2
1993,119,01,01.014,01.014.018100,01.014.018100.1,1550,2
1993,120,01,01.008,01.008.009600,01.008.009600.7,1550,2
1993,120,01,01.011,01.011.015600,01.011.015600.6,1550,2
1993,120,01,01.008,01.008.006500,01.008.006500.3,1550,2
1993,120,01,01.018,01.018.019100,01.018.019100.1,1550,2
1993,120,01,01.002,01.002.000600,01.002.000600.3,1550,2
1993,121,01,01.014,01.014.018100,01.014.018100.3,1550,2
1993,200,01,01.011,01.011.013700,01.011.013700.5,1550,2
1993,201,01,01.002,01.002.002300,01.002.002300.7,1550,2
1993,209,01,01.014,01.014.018100,01.014.018100.1,1550,2
1993,211,01,01.002,01.002.001300,01.002.001300.8,1550,2
1993,213,01,01.013,01.013.016700,01.013.016700.1,1550,2
1993,214,01,01.014,01.014.017300,01.014.017300.5,1550,2
1993,214,01,01.013,01.013.016700,01.013.016700.7,1550,2
1993,214,01,01.002,01.002.000800,01.002.000800.5,1550,2
1993,215,01,01.008,01.008.005600,01.008.005600.4,1550,2
1993,215,01,01.002,01.002.001800,01.002.001800.5,1550,2
1993,216,01,01.008,01.008.008200,01.008.008200.6,1550,2
1993,216,01,01.011,01.011.013600,01.011.013600.5,1550,2
1993,217,01,01.014,01.014.018200,01.014.018200.5,1550,2
1993,217,01,01.002,01.002.001800,01.002.001800.4,1550,2
1993,217,01,01.014,01.014.017300,01.014.017300.2,1550,2
1993,218,01,01.008,01.008.009600,01.008.009600.9,1550,2
1993,218,01,01.008,01.008.006600,01.008.006600.3,1550,2
1993,218,01,01.008,01.008.009200,01.008.009200.5,1550,2
1993,218,01,01.014,01.014.017600,01.014.017600.5,1550,2
1993,219,01,01.008,01.008.003901,01.008.003901.5,1550,2
1993,219,01,01.008,01.008.005600,01.008.005600.1,1550,2
1993,220,01,01.008,01.008.007700,01.008.007700.5,1550,2
1993,220,01,01.008,01.008.007800,01.008.007800.2,1550,2
1993,220,01,01.011,01.011.013800,01.011.013800.8,1550,2
1993,220,01,01.018,01.018.019200,01.018.019200.2,1550,2
1993,220,01,01.008,01.008.004600,01.008.004600.4,1550,2
1993,220,01,01.002,01.002.000600,01.002.000600.9,1550,2
1993,221,01,01.004,01.004.011700,01.004.011700.8,1550,2
1993,221,01,01.008,01.008.006800,01.008.006800.5,1550,2
1993,221,01,01.008,01.008.009000,01.008.009000.7,1550,2
1993,221,01,01.008,01.008.008700,01.008.008700.7,1550,2
1993,221,01,01.011,01.011.014100,01.011.014100.6,1550,2
1993,115,01,01.008,01.008.003700,01.008.003700.6,1550,4
1993,112,01,01.008,01.008.008900,01.008.008900.4,1551,2
1993,113,01,01.011,01.011.014600,01.011.014600.4,1551,2
1993,113,01,01.007,01.007.012100,01.007.012100.5,1551,2
1993,117,01,01.004,01.004.011500,01.004.011500.6,1551,2
1993,117,01,01.011,01.011.014800,01.011.014800.6,1551,2
1993,117,01,01.008,01.008.006500,01.008.006500.4,1551,2
1993,117,01,01.011,01.011.014200,01.011.014200.2,1551,2
1993,118,01,01.008,01.008.009500,01.008.009500.7,1551,2
1993,118,01,01.009,01.009.002800,01.009.002800.3,1551,2
1993,118,01,01.011,01.011.014300,01.011.014300.4,1551,2
1993,118,01,01.002,01.002.001100,01.002.001100.6,1551,2
1993,118,01,01.008,01.008.008500,01.008.008500.3,1551,2
1993,118,01,01.008,01.008.010200,01.008.010200.2,1551,2
1993,118,01,01.008,01.008.008200,01.008.008200.6,1551,2
1993,119,01,01.008,01.008.008300,01.008.008300.2,1551,2
1993,119,01,01.002,01.002.000800,01.002.000800.3,1551,2
1993,119,01,01.002,01.002.000800,01.002.000800.5,1551,2
1993,119,01,01.002,01.002.001400,01.002.001400.5,1551,2
1993,119,01,01.018,01.018.019500,01.018.019500.3,1551,2
1993,120,01,01.003,01.003.003400,01.003.003400.3,1551,2
1993,121,01,01.011,01.011.014100,01.011.014100.7,1551,2
1993,121,01,01.008,01.008.010700,01.008.010700.4,1551,2
1993,121,01,01.008,01.008.004800,01.008.004800.6,1551,2
1993,121,01,01.014,01.014.017500,01.014.017500.1,1551,2
1993,214,01,01.008,01.008.006600,01.008.006600.1,1551,2
1993,215,01,01.008,01.008.005500,01.008.005500.1,1551,2
1993,216,01,01.008,01.008.006800,01.008.006800.1,1551,2
1993,217,01,01.014,01.014.017900,01.014.017900.2,1551,2
1993,217,01,01.009,01.009.002900,01.009.002900.2,1551,2
1993,217,01,01.008,01.008.004300,01.008.004300.5,1551,2
1993,217,01,01.011,01.011.012600,01.011.012600.2,1551,2
1993,217,01,01.014,01.014.017900,01.014.017900.1,1551,2
1993,217,01,01.008,01.008.009600,01.008.009600.7,1551,2
1993,218,01,01.008,01.008.006700,01.008.006700.1,1551,2
1993,219,01,01.008,01.008.007600,01.008.007600.2,1551,2
1993,219,01,01.008,01.008.004100,01.008.004100.4,1551,2
1993,219,01,01.008,01.008.009700,01.008.009700.1,1551,2
1993,219,01,01.008,01.008.009200,01.008.009200.6,1551,2
1993,220,01,01.011,01.011.014700,01.011.014700.4,1551,2
1993,220,01,01.004,01.004.011800,01.004.011800.1,1551,2
1993,220,01,01.002,01.002.001800,01.002.001800.3,1551,2
1993,220,01,01.008,01.008.006100,01.008.006100.5,1551,2
1993,220,01,01.008,01.008.007600,01.008.007600.1,1551,2
1993,220,01,01.007,01.007.012100,01.007.012100.5,1551,2
1993,220,01,01.008,01.008.006100,01.008.006100.4,1551,2
1993,220,01,01.013,01.013.016400,01.013.016400.4,1551,2
1993,220,01,01.008,01.008.010900,01.008.010900.7,1551,2
1993,221,01,01.008,01.008.007800,01.008.007800.5,1551,2
1993,221,01,01.008,01.008.006300,01.008.006300.6,1551,2
1993,221,01,01.008,01.008.004500,01.008.004500.4,1551,2
1993,221,01,01.008,01.008.009000,01.008.009000.8,1551,2
1993,221,01,01.008,01.008.007600,01.008.007600.2,1551,2
1993,221,01,01.008,01.008.007500,01.008.007500.8,1551,2
1993,116,01,01.008,01.008.010200,01.008.010200.7,1551,4
1993,100,01,01.011,01.011.014800,01.011.014800.5,1552,2
1993,113,01,01.008,01.008.006200,01.008.006200.2,1552,2
1993,114,01,01.008,01.008.006700,01.008.006700.2,1552,2
1993,115,01,01.002,01.002.001100,01.002.001100.6,1552,2
1993,116,01,01.008,01.008.006500,01.008.006500.4,1552,2
1993,116,01,01.002,01.002.000900,01.002.000900.4,1552,2
1993,117,01,01.008,01.008.006800,01.008.006800.2,1552,2
1993,117,01,01.008,01.008.007100,01.008.007100.6,1552,2
1993,117,01,01.008,01.008.004700,01.008.004700.7,1552,2
1993,118,01,01.004,01.004.011100,01.004.011100.2,1552,2
1993,118,01,01.008,01.008.010100,01.008.010100.2,1552,2
1993,118,01,01.011,01.011.015700,01.011.015700.3,1552,2
1993,118,01,01.008,01.008.010800,01.008.010800.2,1552,2
1993,118,01,01.008,01.008.009800,01.008.009800.5,1552,2
1993,119,01,01.008,01.008.004400,01.008.004400.3,1552,2
1993,119,01,01.008,01.008.008700,01.008.008700.4,1552,2
1993,119,01,01.007,01.007.012200,01.007.012200.4,1552,2
1993,119,01,01.006,01.006.002500,01.006.002500.3,1552,2
1993,120,01,01.011,01.011.014800,01.011.014800.6,1552,2
1993,120,01,01.008,01.008.005400,01.008.005400.4,1552,2
1993,121,01,01.008,01.008.006500,01.008.006500.3,1552,2
1993,214,01,01.008,01.008.006500,01.008.006500.4,1552,2
1993,214,01,01.009,01.009.002700,01.009.002700.3,1552,2
1993,215,01,01.002,01.002.001100,01.002.001100.1,1552,2
1993,216,01,01.011,01.011.012900,01.011.012900.6,1552,2
1993,216,01,01.008,01.008.003901,01.008.003901.3,1552,2
1993,218,01,01.013,01.013.016600,01.013.016600.1,1552,2
1993,219,01,01.011,01.011.012800,01.011.012800.2,1552,2
1993,220,01,01.018,01.018.019300,01.018.019300.1,1552,2
1993,220,01,01.002,01.002.000700,01.002.000700.2,1552,2
1993,221,01,01.008,01.008.004800,01.008.004800.2,1552,2
1993,221,01,01.011,01.011.013600,01.011.013600.5,1552,2
1993,221,01,01.014,01.014.018100,01.014.018100.3,1552,2
1993,116,01,01.002,01.002.001900,01.002.001900.2,1620,2
1993,117,01,01.008,01.008.005600,01.008.005600.6,1620,2
1993,209,01,01.008,01.008.005400,01.008.005400.3,1620,2
1993,214,01,01.011,01.011.013100,01.011.013100.9,1620,2
1993,218,01,01.008,01.008.004100,01.008.004100.1,1620,2
1993,218,01,01.013,01.013.016600,01.013.016600.5,1620,2
1993,219,01,01.008,01.008.008800,01.008.008800.3,1620,2
1993,220,01,01.008,01.008.005100,01.008.005100.1,1620,2
1993,113,01,01.014,01.014.017800,01.014.017800.5,1622,2
1993,113,01,01.013,01.013.016600,01.013.016600.3,1622,2
1993,114,01,01.014,01.014.018500,01.014.018500.3,1622,2
1993,114,01,01.014,01.014.017300,01.014.017300.2,1622,2
1993,114,01,01.018,01.018.019500,01.018.019500.1,1622,2
1993,114,01,01.002,01.002.000800,01.002.000800.1,1622,2
1993,114,01,01.001,01.001.000100,01.001.000100.2,1622,2
1993,114,01,01.008,01.008.006300,01.008.006300.3,1622,2
1993,114,01,01.008,01.008.007700,01.008.007700.6,1622,2
1993,115,01,01.008,01.008.006800,01.008.006800.3,1622,2
1993,115,01,01.002,01.002.000700,01.002.000700.4,1622,2
1993,115,01,01.008,01.008.009200,01.008.009200.5,1622,2
1993,115,01,01.015,01.015.016200,01.015.016200.4,1622,2
1993,115,01,01.002,01.002.000500,01.002.000500.2,1622,2
1993,115,01,01.008,01.008.008800,01.008.008800.1,1622,2
1993,115,01,01.008,01.008.005700,01.008.005700.5,1622,2
1993,115,01,01.008,01.008.007900,01.008.007900.4,1622,2
1993,115,01,01.002,01.002.000800,01.002.000800.6,1622,2
1993,115,01,01.018,01.018.019300,01.018.019300.3,1622,2
1993,115,01,01.011,01.011.012900,01.011.012900.1,1622,2
1993,115,01,01.008,01.008.005800,01.008.005800.6,1622,2
1993,115,01,01.004,01.004.011600,01.004.011600.5,1622,2
1993,115,01,01.008,01.008.009400,01.008.009400.9,1622,2
1993,116,01,01.008,01.008.004300,01.008.004300.2,1622,2
1993,116,01,01.002,01.002.000700,01.002.000700.1,1622,2
1993,116,01,01.002,01.002.001300,01.002.001300.9,1622,2
1993,116,01,01.002,01.002.001900,01.002.001900.4,1622,2
1993,116,01,01.002,01.002.000600,01.002.000600.3,1622,2
1993,116,01,01.008,01.008.004600,01.008.004600.1,1622,2
1993,116,01,01.008,01.008.010500,01.008.010500.9,1622,2
1993,116,01,01.002,01.002.002100,01.002.002100.4,1622,2
1993,116,01,01.008,01.008.005300,01.008.005300.4,1622,2
1993,116,01,01.008,01.008.007700,01.008.007700.6,1622,2
1993,116,01,01.008,01.008.007700,01.008.007700.7,1622,2
1993,116,01,01.008,01.008.008100,01.008.008100.6,1622,2
1993,116,01,01.008,01.008.008200,01.008.008200.6,1622,2
1993,116,01,01.008,01.008.008900,01.008.008900.7,1622,2
1993,116,01,01.009,01.009.002900,01.009.002900.2,1622,2
1993,116,01,01.018,01.018.019200,01.018.019200.3,1622,2
1993,116,01,01.018,01.018.019100,01.018.019100.1,1622,2
1993,116,01,01.008,01.008.011000,01.008.011000.3,1622,2
1993,116,01,01.008,01.008.005600,01.008.005600.6,1622,2
1993,116,01,01.008,01.008.007800,01.008.007800.1,1622,2
1993,116,01,01.011,01.011.014300,01.011.014300.2,1622,2
1993,116,01,01.013,01.013.016700,01.013.016700.7,1622,2
1993,116,01,01.008,01.008.005700,01.008.005700.4,1622,2
1993,117,01,01.002,01.002.002100,01.002.002100.7,1622,2
1993,117,01,01.011,01.011.013900,01.011.013900.4,1622,2
1993,117,01,01.008,01.008.010500,01.008.010500.7,1622,2
1993,117,01,01.008,01.008.010200,01.008.010200.8,1622,2
1993,117,01,01.008,01.008.009700,01.008.009700.5,1622,2
1993,117,01,01.008,01.008.009600,01.008.009600.8,1622,2
1993,117,01,01.008,01.008.008800,01.008.008800.3,1622,2
1993,117,01,01.002,01.002.000700,01.002.000700.6,1622,2
1993,117,01,01.008,01.008.009500,01.008.009500.9,1622,2
1993,117,01,01.014,01.014.018300,01.014.018300.2,1622,2
1993,117,01,01.008,01.008.007600,01.008.007600.6,1622,2
1993,117,01,01.002,01.002.000800,01.002.000800.6,1622,2
1993,117,01,01.008,01.008.006300,01.008.006300.4,1622,2
1993,117,01,01.008,01.008.010700,01.008.010700.8,1622,2
1993,117,01,01.011,01.011.013800,01.011.013800.2,1622,2
1993,117,01,01.018,01.018.019400,01.018.019400.2,1622,2
1993,117,01,01.008,01.008.010300,01.008.010300.8,1622,2
1993,117,01,01.008,01.008.007700,01.008.007700.6,1622,2
1993,117,01,01.008,01.008.005500,01.008.005500.1,1622,2
1993,117,01,01.008,01.008.009700,01.008.009700.8,1622,2
1993,117,01,01.008,01.008.005100,01.008.005100.2,1622,2
1993,117,01,01.002,01.002.001200,01.002.001200.6,1622,2
1993,117,01,01.011,01.011.015700,01.011.015700.2,1622,2
1993,117,01,01.008,01.008.009400,01.008.009400.7,1622,2
1993,117,01,01.013,01.013.016300,01.013.016300.8,1622,2
1993,117,01,01.008,01.008.005400,01.008.005400.3,1622,2
1993,117,01,01.011,01.011.013900,01.011.013900.8,1622,2
1993,117,01,01.002,01.002.001100,01.002.001100.6,1622,2
1993,118,01,01.011,01.011.013500,01.011.013500.3,1622,2
1993,118,01,01.002,01.002.000700,01.002.000700.4,1622,2
1993,118,01,01.002,01.002.000700,01.002.000700.1,1622,2
1993,118,01,01.004,01.004.011600,01.004.011600.6,1622,2
1993,118,01,01.008,01.008.003900,01.008.003900.6,1622,2
1993,118,01,01.008,01.008.009300,01.008.009300.8,1622,2
1993,118,01,01.008,01.008.009200,01.008.009200.6,1622,2
1993,118,01,01.008,01.008.007800,01.008.007800.7,1622,2
1993,118,01,01.002,01.002.000600,01.002.000600.8,1622,2
1993,118,01,01.018,01.018.019300,01.018.019300.3,1622,2
1993,118,01,01.002,01.002.001200,01.002.001200.6,1622,2
1993,118,01,01.008,01.008.007600,01.008.007600.2,1622,2
1993,118,01,01.008,01.008.007800,01.008.007800.2,1622,2
1993,118,01,01.008,01.008.009400,01.008.009400.6,1622,2
1993,118,01,01.014,01.014.017800,01.014.017800.4,1622,2
1993,118,01,01.018,01.018.019200,01.018.019200.3,1622,2
1993,118,01,01.014,01.014.017300,01.014.017300.2,1622,2
1993,118,01,01.008,01.008.007500,01.008.007500.3,1622,2
1993,118,01,01.013,01.013.016300,01.013.016300.5,1622,2
1993,118,01,01.008,01.008.007600,01.008.007600.8,1622,2
1993,118,01,01.008,01.008.008100,01.008.008100.1,1622,2
1993,118,01,01.008,01.008.006700,01.008.006700.6,1622,2
1993,118,01,01.008,01.008.005500,01.008.005500.5,1622,2
1993,118,01,01.008,01.008.009401,01.008.009401.4,1622,2
1993,118,01,01.011,01.011.015100,01.011.015100.4,1622,2
1993,118,01,01.008,01.008.010700,01.008.010700.8,1622,2
1993,118,01,01.018,01.018.019200,01.018.019200.1,1622,2
1993,118,01,01.002,01.002.001400,01.002.001400.8,1622,2
1993,118,01,01.008,01.008.010700,01.008.010700.4,1622,2
1993,118,01,01.002,01.002.001500,01.002.001500.5,1622,2
1993,119,01,01.002,01.002.000600,01.002.000600.1,1622,2
1993,119,01,01.011,01.011.014300,01.011.014300.2,1622,2
1993,119,01,01.008,01.008.009700,01.008.009700.2,1622,2
1993,119,01,01.008,01.008.007100,01.008.007100.3,1622,2
1993,119,01,01.008,01.008.005300,01.008.005300.8,1622,2
1993,119,01,01.014,01.014.017300,01.014.017300.1,1622,2
1993,119,01,01.017,01.017.019000,01.017.019000.1,1622,2
1993,119,01,01.012,01.012.015900,01.012.015900.2,1622,2
1993,119,01,01.011,01.011.013300,01.011.013300.6,1622,2
1993,119,01,01.008,01.008.010400,01.008.010400.4,1622,2
1993,119,01,01.008,01.008.008000,01.008.008000.3,1622,2
1993,119,01,01.008,01.008.006800,01.008.006800.1,1622,2
1993,119,01,01.008,01.008.006700,01.008.006700.6,1622,2
1993,119,01,01.008,01.008.005400,01.008.005400.3,1622,2
1993,119,01,01.002,01.002.001800,01.002.001800.3,1622,2
1993,119,01,01.008,01.008.005900,01.008.005900.2,1622,2
1993,119,01,01.008,01.008.007700,01.008.007700.3,1622,2
1993,119,01,01.008,01.008.005300,01.008.005300.4,1622,2
1993,119,01,01.007,01.007.012400,01.007.012400.3,1622,2
1993,119,01,01.008,01.008.007900,01.008.007900.1,1622,2
1993,119,01,01.008,01.008.008300,01.008.008300.1,1622,2
1993,119,01,01.004,01.004.011700,01.004.011700.5,1622,2
1993,119,01,01.008,01.008.010400,01.008.010400.8,1622,2
1993,119,01,01.008,01.008.010700,01.008.010700.5,1622,2
